#;;;;E;G_in-plane;G_transverse;gamma;alphaT;ftk;fck;yieldCrit;color;;;;;;;;;
#;family;name;type;[kN/cm2];[kN/cm2];[kN/cm2];[kN/m3];[m/(mCﾰ)];[kN/cm2];[kN/cm2];;;;;;;;;;;
;ConiferousTimber;T11(orthogonal);iso;30;15;56;3.8;5.00E-006;1.7;-0.22;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T12(parallel);iso;950;475;59;4;5.00E-006;1.8;-1.9;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T12(orthogonal);iso;32;16;59;4;5.00E-006;1.8;-0.23;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T13(parallel);iso;1000;500;63;4.1;5.00E-006;1.95;-2;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T13(orthogonal);iso;33;16.5;63;4.1;5.00E-006;1.95;-0.24;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T14(parallel);iso;1100;550;69;4.2;5.00E-006;2.05;-2.1;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T14(orthogonal);iso;37;18.5;69;4.2;5.00E-006;2.05;-0.25;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T14.5(parallel);iso;1100;550;69;4.2;5.00E-006;2.1;-2.1;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T14.5(orthogonal);iso;37;18.5;69;4.2;5.00E-006;2.1;-0.25;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T15(parallel);iso;1150;575;72;4.3;5.00E-006;2.2;-2.1;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T15(orthogonal);iso;38;19;72;4.3;5.00E-006;2.2;-0.25;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T16(parallel);iso;1150;575;72;4.4;5.00E-006;2.3;-2.2;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T16(orthogonal);iso;38;19;72;4.4;5.00E-006;2.3;-0.26;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T18(parallel);iso;1200;600;75;4.6;5.00E-006;2.55;-2.3;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T18(orthogonal);iso;40;20;75;4.6;5.00E-006;2.55;-0.27;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T21(parallel);iso;1300;650;81;4.7;5.00E-006;2.9;-2.5;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T21(orthogonal);iso;43;21.5;81;4.7;5.00E-006;2.9;-0.27;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T22(parallel);iso;1300;650;81;4.7;5.00E-006;3.05;-2.6;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T22(orthogonal);iso;43;21.5;81;4.7;5.00E-006;3.05;-0.27;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T24(parallel);iso;1350;675;84;4.8;5.00E-006;3.3;-2.7;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T24(orthogonal);iso;45;22.5;84;4.8;5.00E-006;3.3;-0.28;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T26(parallel);iso;1400;700;88;4.9;5.00E-006;3.5;-2.8;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T26(orthogonal);iso;47;23.5;88;4.9;5.00E-006;3.5;-0.29;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T27(parallel);iso;1500;750;94;4.9;5.00E-006;3.65;-2.9;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T27(orthogonal);iso;50;25;94;4.9;5.00E-006;3.65;-0.29;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T28(parallel);iso;1500;750;94;5;5.00E-006;3.75;-2.9;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T28(orthogonal);iso;50;25;94;5;5.00E-006;3.75;-0.29;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T30(parallel);iso;1550;775;97;5.2;5.00E-006;4;-3;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T30(orthogonal);iso;52;26;97;5.2;5.00E-006;4;-0.3;RANKINE;Brown;;;;;;;;;
#;;;;;;;;;;;;;;;;;;;;;
#;;;;E1;E2;G_in-plane;nue12;G1_transverse;G2_transverse;gamma;alphaT1;alphaT2;ft1k;fc1k;ft2k;fc2k;t12;f12;;;SafetyFactor
#;family;name;type;[kN/cm2];[kN/cm2];[kN/cm2];;[kN/cm2];[kN/cm2];[kN/m3];[m/(mCﾰ)];[m/(mCﾰ)];[kN/cm2];[kN/cm2];[kN/cm2];[kN/cm2];[kN/cm2];(TsaiWu);S-Hypo;Color;gamma_m
;GlulamTimber;GL24h;ortho;1160;39;72;-1;72;72;5;5.00E-006;5.00E-006;1.65;2.4;0.05;0.27;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL24c;ortho;1160;32;59;-1;59;59;5;5.00E-006;5.00E-006;1.4;2.1;0.05;0.24;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL28h;ortho;1260;42;78;-1;78;78;5;5.00E-006;5.00E-006;1.95;2.65;0.05;0.3;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL28c;ortho;1260;39;72;-1;72;72;5;5.00E-006;5.00E-006;1.65;2.4;0.05;0.27;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL32h;ortho;1370;46;85;-1;85;85;5;5.00E-006;5.00E-006;2.25;2.9;0.05;0.33;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL32c;ortho;1370;42;85;-1;85;85;5;5.00E-006;5.00E-006;1.95;2.65;0.05;0.3;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL36h;ortho;1470;49;91;-1;91;91;5;5.00E-006;5.00E-006;2.6;3.1;0.05;0.36;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL36c;ortho;1470;46;85;-1;85;85;5;5.00E-006;5.00E-006;2.25;2.9;0.05;0.33;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL24h(PerpendicularToGrain);ortho;39;1160;72;-1;72;72;5;5.00E-006;5.00E-006;0.05;0.27;1.65;2.4;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL24c(PerpendicularToGrain);ortho;32;1160;59;-1;59;59;5;5.00E-006;5.00E-006;0.05;0.24;1.4;2.1;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL28h(PerpendicularToGrain);ortho;42;1260;78;-1;78;78;5;5.00E-006;5.00E-006;0.05;0.3;1.95;2.65;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL28c(PerpendicularToGrain);ortho;39;1260;72;-1;72;72;5;5.00E-006;5.00E-006;0.05;0.27;1.65;2.4;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL32h(PerpendicularToGrain);ortho;46;1370;85;-1;85;85;5;5.00E-006;5.00E-006;0.05;0.33;2.25;2.9;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL32c(PerpendicularToGrain);ortho;42;1370;85;-1;85;85;5;5.00E-006;5.00E-006;0.05;0.3;1.95;2.65;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL36h(PerpendicularToGrain);ortho;49;1470;91;-1;91;91;5;5.00E-006;5.00E-006;0.05;0.36;2.6;3.1;0.25;0;RANKINE;Brown;1.3
;GlulamTimber;GL36c(PerpendicularToGrain);ortho;46;1470;85;-1;85;85;5;5.00E-006;5.00E-006;0.05;0.33;2.25;2.9;0.25;0;RANKINE;Brown;1.3
#;;;;;;;;;;;;;;;;;;;;;
#;;;;E;G_in-plane;G_transverse;gamma;alphaT;ftk;fck;;;;;;;;;;;
#;family;name;type;[kN/cm2];[kN/cm2];[kN/cm2];[kN/m3];[m/(mCﾰ)];[kN/cm2];[kN/cm2];;;;;;;;;;;
;Aluminum;Aluminum;iso;7000;2700;2700;27;2.40E-005;11;-11;MISES;Silver;;;;;;;;;
;Aluminum;AW3004H14;iso;7000;2700;2700;27;2.30E-005;18;-18;MISES;Silver;;;;;;;;;
;Aluminum;AW3004H24/H34;iso;7000;2700;2700;27;2.30E-005;17;-17;MISES;Silver;;;;;;;;;
;Aluminum;AW3004H16;iso;7000;2700;2700;27;2.30E-005;20;-20;MISES;Silver;;;;;;;;;
;Aluminum;AW3004H26/H36;iso;7000;2700;2700;27;2.30E-005;19;-19;MISES;Silver;;;;;;;;;
;Aluminum;AW3005H14;iso;7000;2700;2700;27;2.30E-005;15;-15;MISES;Silver;;;;;;;;;
;Aluminum;AW3005H24;iso;7000;2700;2700;27;2.30E-005;13;-13;MISES;Silver;;;;;;;;;
